ID,name,gender,race,age,city,state,zip_code,hh_income,children,brand_run,last_purchase,frequency,own_home,preferred_channel,preferred_device,purchase_amount,coupon_shopper,discount_shopper,returns,health_code,preferred_brand
82f70f7327524ad5968143744978492f,Cindi Langdon  ,F,1,35,Linden, NJ,07036,62605,1,1,20,9,0,0,3,2493,1,1,0,2,3
6a64109594944ea1aee47405ce8361c5,Lucila Bourquin  ,F,1,57,Pleasanton, CA,94566,104459,0,2,31,0,1,0,0,1297,1,0,0,4,3
8cc03a06a18f418889ebd0f2dd2b6070,Yvone Tilghman  ,F,1,49,Marquette, MI,49855,67841,1,0,15,5,0,0,2,4289,1,1,0,4,3
b2df01c77e6045ee807e2951a44731de,Tifany Byron  ,F,1,68,Dayton, OH,45420,42632,2,3,23,7,0,0,0,1135,1,1,1,4,3
5475ff602bd4491a80433beb09643aac,Roxanne Heindel  ,F,1,41,Oxon Hill, MD,20745,56465,0,0,4,7,0,0,3,2145,1,1,0,2,3
d5c2607551bf439f8d3e0ca105ae3642,Johanne Barcia  ,F,1,32,Flemington, NJ,08822,38408,2,0,3,1,0,0,2,1167,1,1,0,2,3
d0317bfd460145899b0844c26739b077,Taryn Liz  ,F,1,24,Freeport, NY,11520,59184,1,0,2,2,0,1,1,837,1,1,0,2,3
e947d1b75bbe4af39103f9eb6f50eecb,Rosann Sexson  ,F,1,64,Buffalo, NY,14215,36231,0,1,7,2,1,0,0,1440,1,1,1,4,3
03377b9704364e079e5b4eaefbcbdc12,Daisey Peat  ,F,1,64,Pleasanton, CA,94566,104459,2,4,79,4,1,0,0,1974,1,0,1,4,3
9a22a009207148dfbb4f5f7dd231840a,Priscilla Stirling  ,F,1,26,Salisbury, MD,21801,30361,1,4,11,9,0,1,2,1180,1,1,0,2,3
1eb6b506fef34653ac67496c1fb0a1b7,Tempie Wiener  ,F,1,40,West Orange, NJ,07052,62153,2,2,14,5,1,0,2,986,1,1,0,2,3
c2b6890033be4b559489d7f1770f7084,Kandra Behn  ,F,1,41,Marietta, GA,30008,59184,1,0,10,2,1,0,3,1534,1,1,0,2,3
4839a2fc169d4c90bf8d676302affdc2,Ruby Cavanagh  ,F,1,46,Bel Air, MD,21014,62605,1,3,14,4,0,0,3,1968,1,1,0,4,3
c25549f667bd4562bd770686be07403c,Tara Mcmaster  ,F,1,37,Mahwah, NJ,07430,77097,2,3,11,6,0,0,1,2475,1,1,0,2,3
da59ec916d834b8aa148c676fc8a991f,Viviana Oros  ,F,1,77,Fayetteville, NC,28303,53312,2,0,57,8,1,0,0,895,1,1,1,4,3
3c86e837e3d245d5aa134b4de5866863,Marleen Hilty  ,F,1,40,Clinton, MD,20735,40815,1,3,10,6,0,0,2,1649,1,1,0,2,3
e2c23de430174dcb85c0468227a595f7,Shantae Rothfuss  ,F,1,47,South El Monte, CA,91733,36445,2,4,9,1,0,0,1,1834,1,1,0,4,3
d82cce571e8548e6bd6f1490bb9f12a9,Delisa Padula  ,F,1,57,Eastlake, OH,44095,41660,1,2,36,6,1,0,0,1596,1,1,0,4,3
a8dafc8bdde242c6b074d2fbec35929b,Jolanda Chaffee  ,F,1,51,Bakersfield, CA,93306,39695,0,0,19,3,0,0,1,1899,1,1,0,4,3
14f18ba0db97425387b6538b2bad582a,Caron Tobler  ,F,1,30,Mount Juliet, TN,37122,41696,2,4,4,1,0,0,1,1981,1,1,0,2,3
38a23f2fd9164b10be72b00bf52f7a9b,Bella Swinehart  ,F,1,23,Land O Lakes, FL,34639,61505,0,2,15,6,0,1,1,944,1,1,0,2,3
0573e549b91d4532be4b0456b131fb77,Dorine Schoenrock  ,F,1,20,Great Falls, MT,59404,39918,1,1,12,6,0,1,1,2625,1,1,0,2,3
519798f525f84cf085d64ae3908bd591,Willow Zetina  ,F,1,39,Ringgold, GA,30736,62153,2,1,9,8,0,0,3,4247,1,1,0,2,3
85f483448cd64b94a9cf9cfadec4d240,Krystal Leisure  ,F,1,24,Cockeysville, MD,21030,48760,1,0,14,2,0,1,3,2222,1,1,0,2,3
c0a46e1ff4bd41018408f0e145522cf4,Danyel Zacharias  ,F,1,19,Macungie, PA,18062,35753,0,1,19,9,0,1,3,3230,1,1,0,2,3
91e2271b0245474a9aa927f87fa53d7e,Ina Herandez  ,F,1,63,Bloomington, IN,47401,50818,2,3,14,9,1,0,0,787,1,1,1,4,3
79e900dd8e6840a8894bcbeeda4afb78,Tori Legrande  ,F,1,57,Mount Juliet, TN,37122,37526,0,0,90,1,0,0,0,1838,1,1,0,4,3
2604339496a141cfb9daaec7ea88ebb3,Corrin Breau  ,F,1,43,El Paso, TX,79930,53442,2,4,15,3,0,0,1,2208,1,1,0,2,3
15f83501230d4706a212fb198561f837,Melania Milo  ,F,1,62,Camas, WA,98607,28031,2,0,66,4,0,0,0,698,1,1,1,5,3
41aa03e3587844ab8ce93d7c2086d7e5,Gladis Sedillo  ,F,1,29,Pottstown, PA,19464,48873,0,2,17,8,0,1,1,1782,1,1,0,2,3
75685f0640fb42ecbd679518220e51f2,Li Thrall  ,F,1,28,Egg Harbor Township, NJ,08234,47113,1,3,7,8,0,1,3,1801,1,1,0,2,3
d4087a9b550743fc85fdaf4d41886567,Naida Peasley  ,F,1,43,Deland, FL,32720,50104,1,3,19,7,0,0,2,1484,1,1,0,2,3
349be5a8a49b403085cd1e7f27a311fb,Eden Warden  ,F,1,34,Kent, OH,44240,34884,1,3,4,5,0,0,1,2412,1,1,0,2,3
133e4430c1774b1d916b7f236d70eae9,Melvina Chitwood  ,F,1,45,Rapid City, SD,57701,49621,0,0,13,8,1,0,1,3717,1,1,0,2,3
0ca91a7265fe4315833180f6576a1260,Joellen Oviatt  ,F,1,39,Little Rock, AR,72209,26794,0,2,1,6,0,0,1,2668,1,1,0,5,3
2f966875f20445f6a0ce0a357fd338a2,Bronwyn Younce  ,F,1,21,Vista, CA,92083,48738,0,0,15,8,0,1,2,2616,1,1,0,2,3
67be7671ee5141fabb7f69f8c2ec36dc,Candice Decuir  ,F,1,47,Richardson, TX,75080,43963,0,4,15,7,0,0,1,1869,1,1,0,4,3
dcdbf0518a7a4137a260f98173512824,Gracie Littles  ,F,1,40,Bristol, CT,06010,46968,1,0,6,4,0,0,2,2494,1,1,0,2,3
6e714dc2ac9b4c2d94ea2bbc0d689baa,Carmon Vale  ,F,1,18,Grove City, OH,43123,53085,1,1,5,4,0,1,2,1308,1,1,0,2,3
f48aef7071ba454399f64cdfea320fbe,Tawna Severance  ,F,1,24,Burnsville, MN,55337,27965,0,2,2,2,0,1,1,1828,1,1,0,5,3
1078504693304215a32c5c40ae12c0aa,Audra Dash  ,F,1,36,Newnan, GA,30263,27965,0,4,4,4,0,0,2,1200,1,1,0,5,3
78410273985c4fd1beb5b32df1d8b363,Phebe Dawson  ,F,1,66,West Bloomfield, MI,48322,43119,2,3,7,0,0,0,0,906,1,1,1,4,3
8e506baaf06047cba750297c6382799d,Beckie Mccants  ,F,1,24,Lawrenceville, GA,30043,53517,1,4,13,8,0,1,3,1826,1,1,0,2,3
fc3658bc45384a9d828def7f3859339f,Terrilyn Paquette  ,F,1,19,Southgate, MI,48195,59184,1,4,9,9,0,1,2,2076,1,1,0,2,3
2e348955640c422cba61144283f4dcd4,Margarite Weathers  ,F,1,52,Tonawanda, NY,14150,37428,0,4,11,5,1,0,2,1328,1,1,0,4,3
441c572d73814b34a70112d6b5fadd36,Chere Gratz  ,F,1,33,West Bend, WI,53095,29879,1,0,7,7,0,0,1,2080,1,1,0,5,3
0bde5778bb3d48878cf7dded81ec1673,Bethanie Alexandre  ,F,1,45,Green Cove Springs, FL,32043,48715,0,4,7,3,0,0,1,1434,1,1,0,2,3
ddd1b24b08f4407a8f647ab9d9cd79ec,Albertina Coachman  ,F,1,51,Newnan, GA,30263,27965,1,2,11,6,1,0,1,2743,1,1,0,5,3
d24f25a898b941859f174fea9210399d,Lea Oyer  ,F,1,20,Harrisburg, PA,17109,29886,0,1,10,4,0,1,3,2080,1,1,0,5,3
74018752c3504c639d2a2d7729024c82,Maira Koprowski  ,F,1,55,Stoughton, MA,02072,75131,1,3,1,2,1,0,2,1711,1,1,0,4,3
b69fc389b29f4823a7c91b15a9a4aad9,Clarisa Vargas,F,1,48,Riverside, NJ,08075,54241,0,3,9,6,0,0,1,2022,1,1,0,4,3
62e9f2b8135d45e5a2fa45496210b3c6,Kate Yin  ,F,1,53,Yonkers, NY,10701,51825,2,4,11,9,0,0,1,355,1,1,0,4,3
41df10cd8af04ac29d7fd37be28cf6fe,Lakisha Wee  ,F,1,32,Englewood, NJ,07631,61505,1,3,6,3,0,0,2,1509,1,1,0,2,3
4a00400cb0eb4a108b2c9d6b17fecb1a,Sharita Clubb  ,F,1,33,Wyandotte, MI,48192,53517,0,4,15,3,0,0,3,2399,1,1,0,2,3
d18e95b835a248a9a00efa556ac56dc4,Apryl Shinault  ,F,1,47,Yuba City, CA,95993,49693,0,1,11,3,0,0,2,2200,1,1,0,4,3
29542a125063452288a2cdd85e2e93c9,Marquita Brake  ,F,1,45,Wyandotte, MI,48192,53517,0,2,15,7,1,0,3,741,1,1,0,2,3
3d51301e547d46d1874df660aec0c787,Wendie Heppner  ,F,1,42,Waterloo, IA,50701,45848,0,3,4,3,0,0,2,1418,1,1,0,2,3
6741f6b59cdf451494fd1fda9fe8908a,Jesusita Zampetti,F,1,48,Cuyahoga Falls, OH,44221,43265,0,1,4,3,1,0,2,3192,1,1,0,4,3
5b0bbc5338234627bcd518425c6398bf,Rebecca Trim  ,F,1,49,Northville, MI,48167,62605,1,2,4,4,1,0,1,3941,1,1,0,4,3
2a2a91546ccd412c93c4c9b7d715c615,Fleta Thrower  ,F,1,34,Bronx, NY,10451,47891,0,3,13,4,0,0,3,1976,1,1,0,2,3
85f59af97de1454ca02289c7430ff689,Tonja Headlee  ,F,1,35,Blackwood, NJ,08012,59184,0,0,12,2,0,0,2,1738,1,1,0,2,3
d3d8fb7d055b47eb9b66c403122b1d66,Kathlene Arrechedera,F,1,69,Syosset, NY,11791,49542,2,4,31,3,0,0,0,1368,1,1,1,4,3
86fdc2a3bce14a97b5661d138108573b,Jona Prokop  ,F,1,54,Sterling, VA,20164,54172,0,3,12,6,1,0,1,2570,1,1,0,4,3
2a63eb592e474e6482ebc3dbae66d28a,Soledad Bischof  ,F,1,43,Rapid City, SD,57701,49621,1,0,3,0,0,0,2,1642,1,1,0,2,3
96bdf39a41674a058fcc3c7b52187247,Alba Waite  ,F,1,22,Rockville, MD,20850,59184,0,0,11,3,0,1,2,3341,1,1,0,2,3
b876caa5a79b4e449b560a2f12e80978,Laurie Mejias  ,F,1,61,Beloit, WI,53511,45546,2,0,0,7,1,0,0,1283,1,1,1,4,3
8053c4bb381d4169962fd1479f9ece0d,Stepanie Lao  ,F,1,25,Janesville, WI,53546,40601,2,0,9,2,0,1,3,1728,1,1,0,2,3
2a1798fe1c614630a2a56dc490c065a8,Kamilah Brakefield  ,F,1,24,Norfolk, VA,23503,28964,2,0,19,8,0,1,2,2835,1,1,0,5,3
06ea9a616768429f9a3ce711650ffcb6,Leslee Barreto,F,1,69,Roanoke Rapids, NC,27870,23976,2,2,60,0,0,0,0,1040,1,1,1,5,3
272fe448d30542bc9bed3876be99ee8e,Sherice Barreira,F,1,42,Marlton, NJ,08053,72518,1,4,15,5,0,0,3,1388,1,1,0,2,3
61d9f5f2c499434eb8eb4e16b5e7c072,Annalisa Freita,F,1,85,Oakland Gardens, NY,11364,40732,2,4,15,5,0,0,0,1247,1,1,1,4,3
39da6b525eed411ca90398f3c2605f99,Rossana Gesuvio ,F,1,69,Yonkers, NY,10701,46642,1,2,59,2,0,0,0,1574,1,1,1,4,3
1f88fbb3c304420eb8f01aa1d53b50af,Lourie Freitas,F,1,52,Neptune, NJ,07753,46311,0,0,16,3,0,0,2,2772,1,1,0,4,3
525638d727d54b9db9d55f9123241f1c,Shayla Salazar,F,1,38,Burnsville, MN,55337,27965,0,3,11,8,0,0,2,1610,1,1,0,5,3
c951644a1b5b45aa97f9ad58647af7a8,Meghann Zamudio,F,1,27,Powder Springs, GA,30127,48760,2,4,20,9,0,1,3,2680,1,1,0,2,3
4d5e633c7b4748a385816c930573bb5d,Haydee Cuenca,F,1,60,Highland Park, IL,60035,35926,0,0,61,5,0,0,0,1800,1,1,1,4,3
952c7f3becf44a8fb8ae3db60aa56a9f,Felisha Lenus,F,1,45,Austin, MN,55912,36197,1,4,20,5,0,0,1,3372,1,1,0,2,3
85401f41d5c641cda42657a3a97cec5a,Alison Martinez,F,1,37,Henrico, VA,23228,39398,0,2,16,6,0,0,3,1788,1,1,0,2,3
a5cb347349484b6883468f24e2132899,Shiela Stavros  ,F,1,24,Shelton, CT,06484,39128,2,1,5,3,0,1,2,1544,1,1,0,2,3
8d3818cda19741678be6afb2596931d4,Gertie Steffy  ,F,1,19,Saint Petersburg, FL,33702,38334,1,1,9,5,0,1,2,1432,1,1,0,2,3
4ad20e9fab8e442998f0f5662bd1f6ae,Sue Hamburg  ,F,1,30,West Chicago, IL,60185,39918,0,1,1,7,0,0,1,2866,1,1,0,2,3
f37b3389d7af464b88944d7dbd4454f8,Kaitlyn Cimino  ,F,1,37,Tualatin, OR,97062,43866,2,4,10,4,0,0,2,1346,1,1,0,2,3
944b35fe7ec14b459a0d08e9a23077b9,Charmaine Casselman  ,F,1,39,Sterling, VA,20164,54172,0,2,16,5,1,0,3,2736,1,1,0,2,3
1066101b8e78470fa135650435422a52,Deana Creed  ,F,1,20,Lakeland, FL,33801,25941,2,1,18,2,0,1,3,954,1,1,0,5,3
835960d6e28d41f3864df9a3741ba32d,Regine Shaw  ,F,1,35,Antioch, TN,37013,38358,1,1,7,6,0,0,3,2414,1,1,0,2,3
4b22929329ec45bba99a48a83daabad6,Luvenia Blanding  ,F,1,56,Harrisburg, PA,17109,26897,1,3,21,4,0,0,0,3729,1,1,0,5,3
a8196381e7b54e18855bed7bd6ae2ce5,Shona Tomko  ,F,1,73,Barrington, IL,60010,23976,2,0,66,5,0,0,0,488,1,1,1,5,3
cd75c7a024374448b670b036b0f4d5df,Tiera Leathers  ,F,1,26,Milledgeville, GA,31061,52492,0,0,5,8,0,1,3,1734,1,1,0,2,3
3fec59d40c63480db86a741e873f1a64,Arielle Vallance  ,F,1,19,Barberton, OH,44203,41004,1,3,2,2,0,1,2,420,1,1,0,2,3
d8116b8a997b4445925c488e5aadf243,Tania Egner  ,F,1,50,Valley Stream, NY,11580,43135,0,2,10,8,1,0,2,1865,1,1,0,4,3
b5edd5ed9e2545c2900eb201506683c1,Santa Wojtowicz  ,F,1,25,Olive Branch, MS,38654,30361,1,4,10,0,0,1,3,1590,1,1,0,2,3
e26db370f1f14f32aa61b74e7bb9aed7,Harriett Sobota  ,F,1,42,Boston, MA,02127,59184,2,2,8,9,0,0,1,1210,1,1,0,2,3
cc191abd59a5404285d317378d99fd5d,Kaitlin Tomson  ,F,1,33,Caldwell, NJ,07006,52200,0,0,19,9,1,0,3,2416,1,1,0,2,3
309e6093b33140138c7b308296a48d6f,Tressie Kirton  ,F,1,24,Oak Lawn, IL,60453,27965,1,2,10,4,0,1,3,3166,1,1,0,5,3
c167b52a81174b7eb45b226fac181fe9,Felipa Keener  ,F,1,36,Jamaica, NY,11432,48373,0,1,14,3,0,0,3,2003,1,1,0,2,3
9da5682c9d104a69b2f0830680527ce4,Francesca Monico  ,F,1,30,Missoula, MT,59801,26641,1,1,8,8,0,0,3,2130,1,1,0,5,3
1c726378e6ba406b826134116d7bab3a,Marin Mattioli  ,F,1,42,Kearny, NJ,07032,50873,0,0,1,0,0,0,1,2518,1,1,0,2,3
89a8ce03b3ef4b40bf74ca071722bb17,Danica Carpino  ,F,1,78,New Port Richey, FL,34653,41616,1,4,82,8,1,0,0,927,1,1,1,4,3
1c6bef8efd6d4910aa390dce11ecf08a,Michell Papas  ,F,1,32,Staunton, VA,24401,53199,0,1,20,2,1,0,2,1414,1,1,0,2,3
288c1778330c4994800642caccfda45d,Rea Volpe  ,F,1,20,Palm Coast, FL,32137,59236,0,4,4,9,0,1,1,2779,1,1,0,2,3
27fc25dab0ea415e97ae47f13dcd4d16,Kayleen Sangster  ,F,1,46,Fort Dodge, IA,50501,59236,0,4,5,9,1,0,1,2756,1,1,0,4,3
3e70170cbbcd439a93e1b957d4667291,Aide Corpus  ,F,1,29,Canfield, OH,44406,42223,2,3,5,7,0,1,2,751,1,1,0,2,3
3c458fe3b17e4260ad4b23278eaea90b,Rema Bollin  ,F,1,46,Newnan, GA,30263,27965,0,2,5,1,0,0,3,2401,1,1,0,5,3
d6b338b9e26f49e98708b5985d29c68e,Marissa Tirado  ,F,1,34,Pickerington, OH,43147,73900,0,4,9,2,1,0,1,2759,1,1,0,2,3
6a1bd2a738a54f27aedcef6c6df378f0,Sarita Collis  ,F,1,26,Durham, NC,27703,45848,0,4,9,7,0,1,3,3332,1,1,0,2,3
d4a77704386f4d71acfc1d763f6eb444,Karissa Quinonez  ,F,1,59,Mocksville, NC,27028,53312,2,2,88,1,0,0,0,2606,1,1,0,4,3
46e69906b9eb4c27a75fba5a9e7965e3,Margene Hurla  ,F,1,18,Derby, KS,67037,38408,1,4,5,8,0,1,1,845,1,1,0,2,3
fb1ca8d4ad7743499237d6626a1fd559,Arleen Shawl  ,F,1,51,Cuyahoga Falls, OH,44221,43265,0,3,5,0,1,0,2,2761,1,1,0,4,3
856116398cd042c9a0f19fb8c6d096f7,Latasha Deckard  ,F,1,32,Nutley, NJ,07110,47910,2,3,20,4,0,0,3,1856,1,1,0,2,3
671bbdff857b487c8b9f23e2b9c6bafe,Delcie Cutshaw  ,F,1,69,Macungie, PA,18062,32177,0,1,47,1,1,0,0,300,1,1,1,4,3
ba0187975d5a4315a1646c3f6bb900c5,Theresia Forte  ,F,1,38,Sarasota, FL,34231,55033,2,0,16,5,0,0,1,3039,1,1,0,2,3
88ded05de0a34bc9b65ed4984d1febf0,Laci Mong  ,F,1,41,Ringgold, GA,30736,62153,2,3,6,7,1,0,1,2974,1,1,0,2,3
c1f79216be0e4655a0d77883e6743434,Amira Zinke  ,F,1,36,Summerville, SC,29483,39010,1,0,2,1,0,0,3,3968,1,1,0,2,3
e58ae3dab77542d3a3a91686ce827b43,Chantay Jarrell  ,F,1,46,Dayton, OH,45420,47369,0,0,17,9,0,0,2,1966,1,1,0,4,3
3560fd4a64ad4f78aadd5d6288b03e95,Terese Terrio  ,F,1,59,Shakopee, MN,55379,32577,0,3,54,0,1,0,0,2196,1,1,0,4,3
51b7dd6c57c741c49e582ea57140ed7b,Gricelda Collyer  ,F,1,30,Enterprise, AL,36330,44241,0,1,17,8,0,0,1,960,1,1,0,2,3
3948609fd8c04717b926667ffef9279a,Blossom Spurlock  ,F,1,28,West Lafayette, IN,47906,61505,1,1,13,2,0,1,1,2773,1,1,0,2,3
d9106a42b83f46fcbbad017b794f8200,Dulce Cray  ,F,1,69,Blackwood, NJ,08012,53265,0,4,23,4,0,0,0,821,1,1,1,4,3
9970ee5b07594a7b9ef35358d24d6387,Berta Hankin  ,F,1,30,Palm Coast, FL,32137,59236,1,3,2,1,1,0,2,3207,1,1,0,2,3
aba7bf0ba8cc47509e5ff5bd66720bc4,Rosaura Colquitt  ,F,1,28,Dacula, GA,30019,39918,0,1,14,5,0,1,2,1672,1,1,0,2,3
40be6ea6d5744e12a09670799bf5a6e6,Twanna Mcsween  ,F,1,29,Salisbury, MD,21801,30361,0,1,14,4,0,1,2,1530,1,1,0,2,3
3202072992ac4c568314df4a7c99e238,Gigi Woodrow  ,F,1,66,Howell, NJ,07731,70860,2,2,8,2,0,0,0,653,1,1,1,4,3
9f91db6f83504d56be6efb82f2ff08f6,Fredia Disher  ,F,1,18,Stockbridge, GA,30281,48760,1,2,12,5,0,1,2,2773,1,1,0,2,3
2c81904902454671a44c4bdc61943e01,Michell Hurlburt  ,F,1,39,Allentown, PA,18102,50133,2,1,3,7,1,0,3,1852,1,1,0,2,3
844c92b4b0d048d2883f955f59f5c8d0,Min Columbia  ,F,1,45,Marquette, MI,49855,67841,0,0,8,2,0,0,1,1423,1,1,0,2,3
746887fdd48744b393fe870b512fe4b3,Yon Engleman  ,F,1,40,Staunton, VA,24401,53199,0,4,19,0,1,0,2,3305,1,1,0,2,3
9da123825ec643538772deffcb0721f9,Karla Thibeaux  ,F,1,36,Crawfordsville, IN,47933,59216,0,2,16,1,1,0,1,3043,1,1,0,2,3
7c72aa8b8e6f417ea2bcabd2d8b6559a,Bobette Nilsson  ,F,1,25,Kalamazoo, MI,49009,38408,0,4,8,9,0,1,3,885,1,1,0,2,3
4a04fdb2964141e09b5a64bcf2d1d65e,Phylicia Reiff  ,F,1,50,Greenville, NC,27834,27965,0,1,3,1,1,0,3,1263,1,1,0,5,3
b7aafa5f129344cb885ede91749c2988,Rosaline Kwan  ,F,1,59,Beaver Falls, PA,15010,46320,0,4,43,1,0,0,0,2894,1,1,0,4,3
05b24462d2f04d98970f24493882ff7c,Tawnya Stejskal  ,F,1,20,Dorchester Center, MA,02124,67841,2,3,15,5,0,1,1,2351,1,1,0,2,3
70e1980987b4462d80581191d955c2b2,Mamie Greely  ,F,1,31,Ann Arbor, MI,48103,47038,2,0,20,9,0,0,3,1478,1,1,0,2,3
e51f98e113784946adf1b80a9c2dbcab,Leigha Douthitt  ,F,1,38,Oklahoma City, OK,73112,33969,1,4,14,3,0,0,1,1770,1,1,0,2,3
ad32e4a3a3a6468d9fb24772def28739,Patrina Albert  ,F,1,30,Sarasota, FL,34231,55033,1,4,8,0,1,0,3,1607,1,1,0,2,3
d2588bbf0ea14cea82cec394445a700e,Lyn Featherstone  ,F,1,31,Palm City, FL,34990,62605,0,4,4,4,1,0,3,1975,1,1,0,2,3
269579a120c241a69e182e1f1072705a,Mitzie Salguero  ,F,1,57,Grove City, OH,43123,47776,2,3,52,0,1,0,0,1528,1,1,0,4,3
4bcab90193d0489894a5168095148198,Mica Butkovich  ,F,1,29,Dunedin, FL,34698,35668,2,3,12,0,0,1,2,2367,1,1,0,2,3
e70f317f1209476a86d7fe00af5a1cfa,Chae Pan  ,F,1,28,Rossville, GA,30741,30361,2,4,6,7,0,1,1,350,1,1,0,2,3
138365c7f7d24c318b400441081f8b1a,Maria Baez,F,1,21,Dacula, GA,30019,39918,1,4,18,3,0,1,1,1135,1,1,0,2,3
181535e87e364616b371c677c511463c,Margarita Mendoza,F,1,47,West Bloomfield, MI,48322,47910,0,1,4,9,0,0,3,608,1,1,0,4,3
168480cfd3ea4b91a27b9a188e24407d,Julietta Salazar,F,1,20,Owings Mills, MD,21117,59236,2,2,12,2,0,1,1,1539,1,1,0,2,3
7d788edec3fe4b5fb4ab21e60591c8fa,Petra Zampetti,F,1,41,Milledgeville, GA,31061,52492,0,0,10,7,0,0,3,1982,1,1,0,2,3
b034c77727194ff79a30d82c8bcdb3ab,Ana Albano,F,1,32,Strongsville, OH,44136,53833,0,1,6,8,1,0,1,3201,1,1,0,2,3
5c9abf658ca84edab1d76f56d3ff3fb2,Luisana Carpio,F,1,38,Bristol, CT,06010,46968,1,1,3,8,0,0,1,2904,1,1,0,2,3
a11ec188f40c44279e25728be24acdde,Carla Perez,F,1,43,Neptune, NJ,07753,46311,1,4,1,4,0,0,2,2010,1,1,0,2,3
cf30db373df04a0fb75bd157f7358654,Luisa Gonzalez,F,1,61,Collegeville, PA,19426,83694,2,4,59,8,1,0,0,1425,1,0,1,4,3
0999c1ab7ca94acc8b65ae8d7bd43ea9,Betty Ramirez,F,1,46,South Bend, IN,46614,55033,2,4,9,5,1,0,2,2244,1,1,0,4,3
c51df8f5853643609373fb20334ccdca,Antonella Prieto,F,1,32,Beaver Falls, PA,15010,51467,1,3,14,6,0,0,3,915,1,1,0,2,3
c4132add4aa24bb1b60ea043cecfbd7f,Betsy Nieto,F,1,41,West Babylon, NY,11704,56967,1,2,6,3,0,0,1,1601,1,1,0,2,3
d2c6f2d9575a43eaab6e74c1c200b4fb,Elena Juanez,F,1,46,Saint Petersburg, FL,33702,38334,2,1,19,5,0,0,1,1457,1,1,0,4,3
6658f05775f849f08cfafd33ba36d716,Katiuska Garcia,F,1,60,Canfield, OH,44406,38000,0,2,4,1,0,0,0,1693,1,1,1,4,3
766617e0205044a7a62f4cbb746828aa,Perla Romero,F,1,38,Boca Raton, FL,33428,45848,2,1,1,9,0,0,3,3327,1,1,0,2,3
1b9ef2a43a4649fb8ffcd62bd467f21c,Simona Baez,F,1,25,Yuba City, CA,95993,49693,0,0,20,3,0,1,1,3441,1,1,0,2,3
47c91d3bec0847d18f17bf1f7e986a85,Julia Mendoza,F,1,27,Aberdeen, SD,57401,54241,2,0,13,2,0,1,1,2506,1,1,0,2,3
70a7302bc0e74deda34a095700206781,Kathy Salazar,F,1,22,New Port Richey, FL,34653,46241,1,2,17,1,0,1,3,1808,1,1,0,2,3
6658f7f6cba9415ca55129ea73544869,Gabby Zampetti,F,1,35,Saint Joseph, MI,49085,69654,2,0,5,9,0,0,2,1768,1,1,0,2,3
04a85f63f7814a67bf59fe60f563ad8c,Michela Albano,F,1,47,Terre Haute, IN,47802,50873,2,2,14,9,0,0,3,2658,1,1,0,4,3
7c49ea2d68eb47d2af40701c734b1549,Filomena Carpio,F,1,24,Farmingdale, NY,11735,47242,2,0,10,0,0,1,3,2657,1,1,0,2,3
218d41c1753a442ba366b0dedf2527a5,Sabina Perez,F,1,35,Land O Lakes, FL,34639,61505,0,0,17,6,0,0,3,1054,1,1,0,2,3
66ccb90ffd5a45779d4e0e982ec146bc,Melany   Gonzalez,F,1,41,Egg Harbor Township, NJ,08234,47113,1,3,8,3,0,0,1,1502,1,1,0,2,3
1f90a9f69b204f8cbd06dadede96d01d,Verla   Ramirez,F,1,29,West Babylon, NY,11704,56967,2,0,2,7,0,1,2,434,1,1,0,2,3
d102aa9024a74eedb7ae3c219ad699a1,Migdalia   Prieto,F,1,36,Victoria, TX,77904,41750,2,3,10,3,0,0,2,1445,1,1,0,2,3
d17635fa26f240d099ca929bbe208cb2,Carman   Nieto,F,1,46,Stow, OH,44224,34116,0,1,17,3,1,0,2,2733,1,1,0,4,3
1b7bd151f40d4e75a2afa17ea648cfeb,Sarina   Juanez,F,1,50,Metairie, LA,70001,40815,1,4,11,8,0,0,2,2352,1,1,0,4,3
c178877cbfac40c091e63405d885b954,Ariane   Garcia,F,1,47,Ottumwa, IA,52501,27965,1,4,18,2,0,0,3,1362,1,1,0,5,3
81fd3d6b229e41188884ce5f9cf2538d,Gracie   Romero,F,1,35,West Orange, NJ,07052,62153,0,0,1,5,1,0,3,2001,1,1,0,2,3
986cb2765f6f4d8fb507f5bad76d786b,Cherish   Baez,F,1,40,Green Cove Springs, FL,32043,48715,1,3,7,8,0,0,3,2738,1,1,0,2,3
5d0bb9911e754d97b4fc6c3ca6475c0d,Sondra   Mendoza,F,1,71,Clinton, MD,20735,36733,2,4,37,0,0,0,0,1007,1,1,1,4,3
de82773fc6c04f7cb0d886ce586a39a6,Twanna   Salazar,F,1,50,Land O Lakes, FL,34639,61505,0,0,6,2,1,0,1,2593,1,1,0,4,3
eaf1dfc9b0ce4f7c81d8e6a5b637a870,Lynnette   Zampetti,F,1,23,Glasgow, KY,42141,47910,2,1,11,1,0,1,2,1492,1,1,0,2,3
408c3d788c4c4f0883eff49b975d6e17,Cristen   Albano,F,1,32,Barrington, IL,60010,26641,1,2,3,5,0,0,2,887,1,1,0,5,3
29d5d503eccf48a9883620c6bb27c03d,Kacie   Carpio,F,1,25,New Baltimore, MI,48047,46311,1,2,8,0,0,1,3,2163,1,1,0,2,3
67ebdd31c40b418ab506d3af3e9759d0,Teresita   Perez,F,1,57,South El Monte, CA,91733,32800,0,0,24,7,1,0,0,1733,1,1,0,4,3
